month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q102,Off-Peak,7205.73,880,8.18251
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q102,Peak,3161.298,430,7.3497334
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q102,Off-Peak,3279.513,360,9.0976
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q102,Peak,1171.137,134,8.705685
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q103,Off-Peak,2763.181,336,8.217584
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q103,Peak,2124.146,281,7.5550113
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q103,Off-Peak,1082.619,127,8.509818
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q103,Peak,594.788,66,8.901976
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q104,Off-Peak,2706.737,416,6.5008974
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q104,Peak,1451.821,237,6.120941
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q104,Off-Peak,1103.292,165,6.654611
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q104,Peak,459.407,69,6.6212873
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q11,Off-Peak,10031.348,931,10.772785
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q11,Peak,6039.245,631,9.557637
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q11,Off-Peak,3515.699,287,12.208278
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q11,Peak,1557.962,134,11.608006
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q110,Off-Peak,12848.9375,1488,8.632377
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q110,Peak,6035.746,769,7.8450584
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q110,Off-Peak,5088.577,563,9.030216
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q110,Peak,1749.6321,206,8.457958
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q111,Off-Peak,22442.588,2743,8.18127
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q111,Peak,9672.725,1365,7.0858316
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q111,Off-Peak,10192.495,1112,9.1603775
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q111,Peak,3703.6,433,8.547104
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q112,Off-Peak,7016.485,1072,6.541767
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q112,Peak,4276.418,690,6.1947994
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q112,Off-Peak,2583.7349,387,6.6653953
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q112,Peak,1252.495,183,6.8167734
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q113,Off-Peak,10904.16,1074,10.144962
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q113,Peak,6048.198,643,9.402481
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q113,Off-Peak,3835.647,345,11.087991
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q113,Peak,1749.3921,159,10.953992
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q114,Off-Peak,15880.692,1532,10.363554
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q114,Peak,6270.168,705,8.885183
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q114,Off-Peak,7262.132,661,10.985402
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q114,Peak,2750.999,265,10.364451
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q12,Off-Peak,17386.535,1918,9.06113
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q12,Peak,6579.079,840,7.831012
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q12,Off-Peak,8028.5293,854,9.395516
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q12,Peak,2949.093,325,9.071411
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q13,Off-Peak,14092.28,1571,8.969291
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q13,Peak,6666.152,809,8.239139
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q13,Off-Peak,6089.743,662,9.189507
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q13,Peak,2127.8901,240,8.861572
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q15,Off-Peak,4838.9478,495,9.756261
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q15,Peak,2681.5159,299,8.962045
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q15,Off-Peak,1773.924,175,10.081771
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q15,Peak,735.496,76,9.574278
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q15A,Off-Peak,4983.507,504,9.874322
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q15A,Peak,2770.131,315,8.780579
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q15A,Off-Peak,1820.2781,178,10.193464
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q15A,Peak,794.395,82,9.646082
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q16,Off-Peak,8505.434,800,10.631593
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q16,Peak,5002.9062,516,9.690609
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q16,Off-Peak,3475.613,312,11.108868
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q16,Peak,1369.367,127,10.740297
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q17,Off-Peak,30045.035,3431,8.755994
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q17,Peak,14710.48,1895,7.759415
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q17,Off-Peak,14195.745,1544,9.189004
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q17,Peak,5711.055,628,9.083422
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q18,Off-Peak,9874.326,1401,7.0444603
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q18,Peak,5760.936,915,6.291576
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q18,Off-Peak,4292.586,558,7.679224
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q18,Peak,1636.398,225,7.2481465
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q19,Off-Peak,6887.774,721,9.541344
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q19,Peak,3641.789,420,8.669866
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q19,Off-Peak,2378.229,239,9.946379
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q19,Peak,1106.768,113,9.739366
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q2,Off-Peak,11731.994,1309,8.955775
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q2,Peak,4720.129,613,7.6915536
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q2,Off-Peak,4810.601,499,9.6273365
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q2,Peak,1729.025,192,8.983996
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q20A,Off-Peak,15749.105,2044,7.7023177
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q20A,Peak,5299.66,805,6.579982
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q20A,Off-Peak,10302.637,1242,8.293179
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q20A,Peak,3698.847,466,7.924676
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q20B,Off-Peak,12345.329,1708,7.227629
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q20B,Peak,5448.795,805,6.7659416
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q20B,Off-Peak,589.76,80,7.3593254
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q20B,Peak,276.44998,39,7.0221415
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q21,Off-Peak,5622.62,479,11.734081
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q21,Peak,1762.307,170,10.321095
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q21,Off-Peak,2225.751,183,12.136892
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q21,Peak,785.102,67,11.6399555
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q22,Off-Peak,20447.52,1961,10.424501
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q22,Peak,8516.273,888,9.579855
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q22,Off-Peak,9868.66,874,11.284957
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q22,Peak,3537.545,319,11.072927
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q23,Off-Peak,17870.283,2669,6.6945825
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q23,Peak,8683.46,1476,5.882107
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q23,Off-Peak,7475.436,1088,6.8705597
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q23,Peak,3043.186,461,6.5975385
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q24,Off-Peak,16906.19,2249,7.515794
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q24,Peak,7465.688,1103,6.765982
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q24,Off-Peak,7569.372,878,8.615033
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q24,Peak,2966.928,369,8.020718
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q25,Off-Peak,25520.71,3312,7.705137
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q25,Peak,16453.29,2337,7.037809
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q25,Off-Peak,9940.921,1297,7.6606975
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q25,Peak,3745.117,505,7.4049006
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q26,Off-Peak,1592.432,171,9.263053
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q26,Peak,2684.519,329,8.151305
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q26,Off-Peak,84.062,8,9.468811
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q26,Peak,140.38,15,9.113447
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q27,Off-Peak,55232.87,5857,9.429385
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q27,Peak,25381.23,2922,8.685379
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q27,Off-Peak,20116.69,2018,9.968434
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q27,Peak,7908.097,822,9.611192
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q28,Off-Peak,16089.229,1734,9.276621
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q28,Peak,7669.941,910,8.4280615
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q28,Off-Peak,6155.499,629,9.7737665
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q28,Peak,2521.25,263,9.559967
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q29,Off-Peak,6616.276,895,7.3850174
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q29,Peak,3759.366,594,6.324247
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q29,Off-Peak,2964.1401,393,7.529345
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q29,Peak,1270.752,181,7.014432
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q3,Off-Peak,33077.703,3039,10.88327
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q3,Peak,11379.127,1151,9.88254
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q3,Off-Peak,15060.328,1293,11.64684
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q3,Peak,3974.926,357,11.132428
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q30,Off-Peak,26564.713,2828,9.393049
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q30,Peak,11144.644,1345,8.285428
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q30,Off-Peak,6699.357,610,10.968862
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q30,Peak,2603.454,248,10.456444
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q31,Off-Peak,14687.169,1642,8.942341
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q31,Peak,7241.242,864,8.374258
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q31,Off-Peak,2836.157,292,9.706495
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q31,Peak,1281.38,135,9.47665
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q32,Off-Peak,17901.494,2791,6.412576
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q32,Peak,6950.896,1225,5.6735783
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q32,Off-Peak,7012.036,1014,6.9137363
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q32,Peak,2799.958,433,6.455185
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q33,Off-Peak,7344.105,1138,6.448014
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q33,Peak,2825.2341,504,5.599201
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q33,Off-Peak,3019.909,479,6.292562
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q33,Peak,920.812,155,5.928769
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q34,Off-Peak,11497.62,1605,7.160281
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q34,Peak,4513.39,654,6.898442
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q34,Off-Peak,607.112,79,7.598662
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q34,Peak,255.612,34,7.3210382
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q35,Off-Peak,19659.568,1132,17.360142
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q35,Peak,8499.641,552,15.394352
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q35,Off-Peak,10833.509,598,18.094559
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q35,Peak,3955.292,230,17.164747
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q36,Off-Peak,17728.62,1821,9.733431
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q36,Peak,8649.053,951,9.090715
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q36,Off-Peak,5437.704,538,10.091589
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q36,Peak,1892.263,195,9.65595
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q37,Off-Peak,11550.97,1286,8.980412
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q37,Peak,6636.5,828,8.009704
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q37,Off-Peak,4033.43,418,9.6487255
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q37,Peak,1677.672,185,9.045314
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q38,Off-Peak,12528.466,1514,8.273869
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q38,Peak,6760.05,934,7.2314715
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q38,Off-Peak,4498.38,502,8.947479
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q38,Peak,1899.244,226,8.377118
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q39,Off-Peak,13988.245,1679,8.330904
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q39,Peak,7800.192,1086,7.1788487
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q39,Off-Peak,4660.3643,486,9.584286
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q39,Peak,1683.655,188,8.948354
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q4,Off-Peak,18321.416,2165,8.460077
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q4,Peak,9107.775,1197,7.602501
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q4,Off-Peak,6403.826,711,9.005004
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q4,Peak,2405.937,283,8.4806
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q40,Off-Peak,6257.903,778,8.036401
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q40,Peak,2996.92,454,6.5969877
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q40,Off-Peak,2515.375,285,8.800437
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q40,Peak,928.572,113,8.216744
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q41,Off-Peak,11668.724,1346,8.664994
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q41,Peak,5926.723,747,7.930194
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q41,Off-Peak,4124.34,428,9.627312
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q41,Peak,1734.23,187,9.242695
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q42,Off-Peak,2255.514,243,9.258371
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q42,Peak,1711.334,204,8.38038
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q42,Off-Peak,112.958,12,9.385792
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q42,Peak,89.98,10,8.801196
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q43,Off-Peak,26900.424,3010,8.93534
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q43,Peak,12736.354,1464,8.697109
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q43,Off-Peak,9173.298,943,9.723697
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q43,Peak,3695.2769,388,9.518683
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q44+,Off-Peak,368.269,52,7.0388556
2022-11-01T00:00:00.000,Queens,1,SBS,Q44+,Off-Peak,57732.742,5845,9.876345
2022-11-01T00:00:00.000,Queens,1,SBS,Q44+,Peak,19557.244,2230,8.766394
2022-11-01T00:00:00.000,Queens,2,SBS,Q44+,Off-Peak,25193.848,2333,10.796868
2022-11-01T00:00:00.000,Queens,2,SBS,Q44+,Peak,8449.891,827,10.208275
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q46,Off-Peak,43502.918,3735,11.647087
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q46,Peak,24177.246,2253,10.72891
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q46,Off-Peak,14896.659,1185,12.569167
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q46,Peak,6128.465,509,12.031028
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q47,Off-Peak,12536.793,1707,7.3403125
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q47,Peak,8073.036,1251,6.45101
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q47,Off-Peak,3772.119,496,7.591983
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q47,Peak,1632.957,226,7.215142
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q48,Off-Peak,9511.022,950,10.00236
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q48,Peak,3525.222,401,8.789988
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q48,Off-Peak,4269.292,433,9.85011
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q48,Peak,1587.54,172,9.228811
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q49,Off-Peak,7052.003,1082,6.51488
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q49,Peak,4079.126,731,5.5743365
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q49,Off-Peak,2773.753,434,6.3820186
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q49,Peak,1142.222,189,6.0319777
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q5,Off-Peak,26889.13,2946,9.127074
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q5,Peak,11629.678,1423,8.1718235
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q5,Off-Peak,9762.228,1038,9.399327
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q5,Peak,3617.362,403,8.970427
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q50,Off-Peak,12443.52,883,14.087937
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q50,Peak,7771.916,638,12.180605
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q50,Off-Peak,3747.004,249,15.020109
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q50,Peak,1484.533,103,14.330315
2022-11-01T00:00:00.000,Queens,1,SBS,Q52+,Off-Peak,18427.32,1316,13.997188
2022-11-01T00:00:00.000,Queens,1,SBS,Q52+,Peak,8434.845,636,13.25194
2022-11-01T00:00:00.000,Queens,2,SBS,Q52+,Off-Peak,8170.9053,571,14.300362
2022-11-01T00:00:00.000,Queens,2,SBS,Q52+,Peak,3168.12,224,14.123269
2022-11-01T00:00:00.000,Queens,1,SBS,Q53+,Off-Peak,40091.438,3290,12.182612
2022-11-01T00:00:00.000,Queens,1,SBS,Q53+,Peak,18017.064,1587,11.349582
2022-11-01T00:00:00.000,Queens,2,SBS,Q53+,Off-Peak,17395.451,1436,12.111578
2022-11-01T00:00:00.000,Queens,2,SBS,Q53+,Peak,6324.768,537,11.760191
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q54,Off-Peak,26597.19,3255,8.170841
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q54,Peak,8903.684,1301,6.840284
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q54,Off-Peak,9293.66,1011,9.189714
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q54,Peak,3196.46,370,8.621747
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q55,Off-Peak,11499.928,1440,7.9836617
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q55,Peak,4962.845,752,6.599255
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q55,Off-Peak,4247.353,498,8.52058
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q55,Peak,1687.631,211,7.970685
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q56,Off-Peak,14301.531,2047,6.984439
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q56,Peak,5215.769,862,6.046663
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q56,Off-Peak,6244.355,804,7.7642474
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q56,Peak,2188.988,302,7.2257934
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q58,Off-Peak,48159.633,6374,7.5547953
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q58,Peak,21571.402,3250,6.6360297
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q58,Off-Peak,19510.822,2474,7.8837614
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q58,Peak,7756.484,1005,7.7118626
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q59,Off-Peak,13919.334,1844,7.5462837
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q59,Peak,5951.038,931,6.3859534
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q59,Off-Peak,6229.636,742,8.389118
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q59,Peak,2309.428,298,7.7472744
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q6,Off-Peak,18278.783,2348,7.784694
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q6,Peak,7091.469,1045,6.7859035
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q6,Off-Peak,7250.958,850,8.530112
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q6,Peak,2912.878,350,8.305377
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q60,Off-Peak,30611.008,3932,7.783574
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q60,Peak,10933.584,1608,6.797938
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q60,Off-Peak,13051.162,1531,8.519663
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q60,Peak,4595.036,583,7.8794146
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q64,Off-Peak,9777.201,1106,8.832749
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q64,Peak,6124.093,834,7.338804
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q64,Off-Peak,3463.587,360,9.600851
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q64,Peak,1364.657,151,9.02594
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q65,Off-Peak,27968.697,3404,8.214473
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q65,Peak,16517.852,2191,7.5380287
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q65,Off-Peak,10786.302,1255,8.591673
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q65,Peak,4593.764,550,8.349351
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q66,Off-Peak,22119.398,2695,8.206042
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q66,Peak,10679.647,1424,7.4985046
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q66,Off-Peak,8990.894,1095,8.205172
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q66,Peak,3234.586,415,7.785866
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q67,Off-Peak,7810.097,818,9.54532
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q67,Peak,5159.31,608,8.482351
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q67,Off-Peak,1768.323,165,10.653368
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q67,Peak,714.277,71,9.923308
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q69,Off-Peak,13043.806,1721,7.5761113
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q69,Peak,7508.266,1073,6.9943376
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q69,Off-Peak,5478.296,672,8.141904
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q69,Peak,2267.952,285,7.9449263
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q7,Off-Peak,9301.886,1105,8.414997
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q7,Peak,4859.569,631,7.7006006
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q7,Off-Peak,3474.591,373,9.298928
2022-11-01T00:00:00.000,Queens,2,LCL/LTD,Q7,Peak,1290.726,143,8.995442
2022-11-01T00:00:00.000,Queens,1,SBS,Q70+,Off-Peak,18352.521,1458,12.584895
2022-11-01T00:00:00.000,Queens,1,SBS,Q70+,Peak,6108.39,557,10.965047
2022-11-01T00:00:00.000,Queens,2,SBS,Q70+,Off-Peak,8241.768,608,13.533577
2022-11-01T00:00:00.000,Queens,2,SBS,Q70+,Peak,2607.462,205,12.663183
2022-11-01T00:00:00.000,Queens,1,LCL/LTD,Q72,Off-Peak,7080.6,1072,6.5992985
